hg38_dna	20988	23987	0.9653971511585648,20.16657750356112,3.473718437368662
hg38_dna	23988	26982	2.191641917819118,19.503057164549514,1.6428819302268822
hg38_dna	26983	29982	1.6568709110999549,20.139356888484368,2.2955257387816443
hg38_dna	29983	32985	1.1705470077849158,18.0526852023615,0.6581402504144935
hg38_dna	32986	35985	3.038651163644178,20.49286396336503,4.430145398231175
hg38_dna	35986	38987	2.346737672422761,18.633643263429555,2.4966337473106823
hg38_dna	38988	41987	0.5026055946928991,20.11288166358288,0.8701643365499592
hg38_dna	41988	44987	2.1061976566973777,18.865397874971674,2.274028109959632
hg38_dna	44988	47987	3.0436207933031723,21.19603245614641,1.3007483528308241
hg38_dna	47988	50987	2.2453675848348915,19.33460893665305,2.0710090265947887
hg38_dna	50988	53984	2.4186474120949115,19.950237417958824,1.4376327226215064
hg38_dna	53985	56984	1.3405574313845374,19.415217371924403,1.8614159444343115
hg38_dna	56985	59984	2.452722038383012,19.770485083332435,1.2895475180250178
hg38_dna	59985	62984	2.470269052185553,20.83975424549508,2.087382136310395
hg38_dna	62985	65984	0.5752103758934684,19.925690612667122,1.914355374542254
hg38_dna	65985	68984	2.0367964133643603,19.09463681779932,0.3950860075512592
hg38_dna	68985	71984	-0.317536961122852,20.838676384865323,2.0272647408103563
hg38_dna	71985	74988	3.7105695928114493,18.57483024685229,1.5491114138880637
hg38_dna	74989	77988	1.488885926801625,19.71393798942199,1.5476594420318226
hg38_dna	77989	80988	-0.3711665435196787,18.913075556837214,3.907868007650311
hg38_dna	80989	83988	1.1127671728783315,20.651894872551612,1.4097859525166228
hg38_dna	83989	86988	2.898809770811224,20.056834549024497,2.95577595209471
hg38_dna	86989	89987	1.0175348134936006,20.620729636763777,2.546206645509064
hg38_dna	89988	92987	1.638561780469055,19.671821569663166,3.452392717726003
hg38_dna	92988	95987	3.2012693099866727,21.684742100564492,0.48601840388166906
hg38_dna	95988	98992	2.24083355432938,20.431608260668803,3.519538772448653
hg38_dna	98993	101992	2.750962919349904,18.84423439986895,0.5453811666131996
