chr3	49352623	49352956	0.1259
chr3	49352956	49353290	0.1817
chr3	49353290	49353624	0.2775
chr3	49353624	49353957	0.5613
chr3	49353957	49354290	0.4897
chr3	49354290	49354623	0.4269
chr3	49354623	49354956	0.2991
chr3	49354956	49355289	0.2221
chr3	49355289	49355622	0.1647
chr3	49355623	49355956	0.4627
chr3	49355956	49356290	0.3446
chr3	49356290	49356624	0.9034
chr3	49356624	49356957	0.3933
chr3	49356957	49357290	0.3104
chr3	49357290	49357623	0.008
chr3	49357623	49357956	0.0001
chr3	49357956	49358289	0.0
chr3	49358289	49358622	0.0002
chr3	49358623	49358956	0.0806
chr3	49358956	49359290	0.9589
chr3	49359290	49359624	0.397
chr3	49359624	49359957	0.6536
chr3	49359957	49360290	0.4364
chr3	49360290	49360623	0.3646
chr3	49360623	49360956	0.4987
chr3	49360956	49361289	0.2279
chr3	49361289	49361622	0.1436
chr3	49361623	49361956	0.418
chr3	49361956	49362290	0.184
chr3	49362290	49362624	0.3273
chr3	49362624	49362957	0.4563
chr3	49362957	49363290	0.2184
chr3	49363290	49363623	0.1877
chr3	49363623	49363956	0.1506
chr3	49363956	49364289	0.1844
chr3	49364289	49364622	0.1722
chr3	49364623	49364932	0.0617
chr3	49364932	49365242	0.026
chr3	49365242	49365551	0.0094
chr3	49365551	49365860	0.0307
chr3	49365860	49366169	0.0384
chr5	58388389	58388722	0.9716
chr5	58388722	58389056	0.9312
chr5	58389056	58389390	0.9268
chr5	58389390	58389723	0.7085
chr5	58389723	58390056	0.4295
chr5	58390056	58390389	0.6939
chr5	58390389	58390722	0.8431
chr5	58390722	58391055	0.743
chr5	58391055	58391388	0.3924
chr5	58391722	58392056	0.6993
chr5	58392056	58392390	0.8447
chr5	58392390	58392723	0.7569
chr5	58392723	58393056	0.7118
chr5	58393056	58393389	0.7392
chr5	58393722	58394055	0.7284
chr5	58394055	58394388	0.7677
chr7	140775214	140775547	0.1703
chr7	140775547	140775881	0.3667
chr7	140776215	140776548	0.4012
chr7	140776881	140777214	0.4736
chr7	140777214	140777547	0.3964
chr7	140777547	140777880	0.369
chr7	140778547	140778881	0.0148
chr7	140778881	140779215	0.0183
chr7	140779548	140779881	0.2281
chr7	140779881	140780214	0.2564
chr7	140780214	140780547	0.1388
chr7	140780880	140781213	0.0206
chr7	140781214	140781547	0.0
chr7	140781547	140781881	0.0006
chr7	140782215	140782548	0.0
chr7	140782548	140782881	0.0
chr7	140782881	140783214	0.0
chr7	140783547	140783880	0.0
chr7	140784214	140784547	0.0069
chr7	140784547	140784880	0.0059
chr7	140784880	140785213	0.0029
chr7	140785213	140785546	0.0056
chr7	140785546	140785879	0.0053
chr7	140785879	140786212	0.0098
chr7	140786545	140786878	0.0074
chr7	140786878	140787211	0.0021
chr7	154593967	154594300	0.1104
chr7	154594300	154594634	0.0543
chr7	154594634	154594968	0.0708
chr7	154594968	154595301	0.152
chr7	154595301	154595634	0.1436
chr7	154595634	154595967	0.1361
chr7	154595967	154596300	0.0935
chr7	154596300	154596633	0.0476
chr7	154596633	154596966	0.131
chr7	154597300	154597634	0.6612
chr7	154597634	154597968	0.6143
chr7	154597968	154598301	0.726
chr7	154598301	154598634	0.7957
chr7	154598634	154598967	0.8236
chr7	154598967	154599300	0.7282
chr7	154599300	154599633	0.674
chr7	154599633	154599966	0.6993
chr7	154599967	154600300	0.4176
chr7	154600300	154600634	0.5226
chr7	154600634	154600968	0.6938
chr7	154600968	154601301	0.7691
chr7	154601301	154601634	0.9416
chr7	154601634	154601967	0.9694
chr7	154601967	154602300	0.9409
chr7	154602300	154602633	0.775
chr7	154602633	154602966	0.8001
chr7	154602967	154603300	0.5772
chr7	154603300	154603634	0.3966
chr7	154603634	154603968	0.5234
chr7	154603968	154604301	0.5814
chr7	154604634	154604967	0.6393
chr7	154604967	154605300	0.8463
chr7	154605300	154605633	0.8788
chr7	154605633	154605966	0.8607
chr7	154606300	154606634	0.5591
chr7	154606634	154606968	0.9502
chr7	154606968	154607301	0.6486
chr7	154607301	154607634	0.7998
chr7	154607634	154607967	0.9974
chr7	154607967	154608300	0.7997
chr7	154608300	154608633	0.8215
chr7	154608633	154608966	0.9111
chr7	154608967	154609300	0.7326
chr7	154609300	154609634	0.9838
chr7	154609634	154609968	0.8494
chr7	154609968	154610301	0.8688
chr7	154610301	154610634	0.8451
chr7	154610634	154610967	0.7737
chr7	154610967	154611300	0.4173
chr7	154611300	154611633	0.5669
chr7	154611967	154612302	0.9951
chr7	154612302	154612638	0.8931
chr7	154612638	154612973	1.0
chr7	154612973	154613308	0.9976
chr7	154613308	154613643	0.766
chr7	154613643	154613978	0.5962
chr9	35677525	35677858	0.6047
chr9	35677858	35678192	0.2398
chr9	35678192	35678526	0.3546
chr9	35678526	35678859	0.8529
chr9	35678859	35679192	0.7563
chr9	35679192	35679525	0.6511
chr9	35679525	35679858	0.5545
chr9	35679858	35680191	0.3439
chr9	35680191	35680524	0.7104
chr9	35680525	35680858	0.6102
chr9	35680858	35681192	0.8098
chr9	35681192	35681526	0.7994
chr9	35681526	35681859	0.7668
chr9	35681859	35682192	0.4028
chr9	35682192	35682525	0.6855
chr9	35682525	35682858	0.8015
chr9	35682858	35683191	0.6536
chr9	35683191	35683524	0.7985
chr9	35683525	35683858	0.2398
chr9	35683858	35684192	0.0515
chr9	35684192	35684526	0.2893
chr9	35684526	35684859	0.3187
chr9	35684859	35685192	0.3313
chr9	35685192	35685525	0.3615
chr9	35685525	35685858	0.322
chr9	35685858	35686191	0.2725
chr9	35686191	35686524	0.3397
chr9	35686525	35686858	0.9151
chr9	35686858	35687192	0.8306
chr9	35687192	35687526	0.9643
chr9	35687526	35687859	0.959
chr9	35687859	35688192	0.7245
chr9	35688192	35688525	0.8962
chr9	35688525	35688858	0.9186
chr9	35688858	35689191	0.975
chr9	35689191	35689524	0.2807
chr9	35689525	35689858	0.2442
chr9	35689858	35690192	0.0363
chr9	35690192	35690526	0.0824
chr9	35690526	35690859	0.0342
chr9	35690859	35691192	0.0942
chr9	35691192	35691525	0.4019
chr9	35691525	35691858	0.4765
chr9	35691858	35692191	0.4504
chr9	35692191	35692524	0.2136
chr9	35692525	35692858	0.3498
chr9	35692858	35693192	0.5298
chr9	35693192	35693526	0.5301
chr9	35693526	35693860	0.3509
chr9	35693860	35694194	0.4206
chr9	35694194	35694528	0.5319
chr9	35694528	35694862	0.4968
chr9	35694862	35695195	0.5332
chr9	35695195	35695528	0.6864
chr9	35695529	35695856	0.0216
chr9	35695856	35696184	0.021
chr9	35696184	35696512	0.0224
chr9	35696512	35696839	0.0257
chr9	35696839	35697166	0.0234
chr11	67577032	67577365	0.7929
chr11	67577365	67577699	0.4097
chr11	67577699	67578033	0.6149
chr11	67578033	67578366	0.7835
chr11	67578366	67578699	0.9009
chr11	67578699	67579032	0.6511
chr11	67579032	67579365	0.8368
chr11	67579365	67579698	0.6668
chr11	67579698	67580031	0.9219
chr11	67580032	67580365	0.7518
chr11	67580365	67580699	0.994
chr11	67580699	67581033	0.9932
chr11	67581033	67581367	0.7571
chr11	67581367	67581701	0.916
chr11	67581701	67582035	0.7146
chr11	67582035	67582369	0.7377
chr11	67582369	67582702	0.9855
chr11	67582702	67583035	0.6434
chr11	67583036	67583369	0.341
chr11	67583369	67583703	0.0503
chr11	67583703	67584037	0.011
chr11	67584037	67584370	0.127
chr11	67584370	67584703	0.2609
chr11	67584703	67585036	0.7854
chr11	67585036	67585369	0.3747
chr11	67585369	67585702	0.4513
chr11	67585702	67586035	0.5563
chr11	67586036	67586369	0.4609
chr11	67586369	67586703	0.1663
chr11	67586703	67587037	0.3253
chr11	67587370	67587703	0.301
chr11	67587703	67588036	0.0481
chr11	67588036	67588369	0.5507
chr11	67588369	67588702	0.5157
chr11	67588702	67589035	0.2169
chr11	67589036	67589369	0.5676
chr11	67589369	67589703	0.5608
chr11	67589703	67590037	0.5696
chr11	67590037	67590371	0.5608
chr11	67590371	67590705	0.5944
chr11	67590705	67591039	0.5493
chr11	67591039	67591373	0.5852
chr11	67591373	67591706	0.554
chr11	67591706	67592039	0.5691
chr11	67592040	67592355	0.7626
chr11	67592355	67592671	0.5
chr11	67592671	67592987	0.6958
chr11	67592987	67593302	0.656
chr11	67593302	67593617	0.5661
chr11	67593617	67593932	0.8037
chr11	67593932	67594247	0.9956
chr12	25237978	25238311	0.2278
chr12	25238311	25238645	0.2886
chr12	25238979	25239312	0.3302
chr12	25239312	25239645	0.1114
chr12	25239645	25239978	0.3142
chr12	25239978	25240311	0.0831
chr12	25240311	25240644	0.2502
chr12	25240978	25241311	0.0002
chr12	25241311	25241645	0.0001
chr12	25241645	25241979	0.0001
chr12	25241979	25242312	0.0001
chr12	25242312	25242645	0.0001
chr12	25242645	25242978	0.0001
chr12	25242978	25243311	0.0001
chr12	25243311	25243644	0.0015
chr12	25243978	25244311	0.5671
chr12	25244311	25244645	0.3553
chr12	25244645	25244979	0.4104
chr12	25244979	25245312	0.3243
chr12	25245312	25245645	0.566
chr12	25245645	25245978	0.5
chr12	25245978	25246311	0.2417
chr12	25246311	25246644	0.1068
chr12	25246644	25246977	0.316
chr12	25247310	25247643	0.0074
chr12	25247976	25248309	0.121
chr12	25248309	25248642	0.0717
chr12	25248642	25248975	0.2946
chr12	25248975	25249308	0.0282
chr12	25249308	25249641	0.0472
chr12	25249641	25249974	0.3424
chr12	25249975	25250308	0.3865
chr12	25250308	25250642	0.0062
chr12	25250642	25250976	0.0002
chr12	25250976	25251309	0.0005
chr12	25251309	25251642	0.0251
chr12	25251642	25251975	0.6456
chr12	25251975	25252308	0.3974
chr12	25252308	25252641	0.2338
chr12	25252641	25252974	0.2842
chr12	25252975	25253323	0.2646
chr12	25253323	25253672	0.282
chr12	25253672	25254021	0.5398
chr12	25254021	25254370	0.4687
