chr3	49352623	49352956	0.0508	0.007936507936507936	0.023809523809523808
chr3	49352956	49353290	0.0159	0.06349206349206349	0.12269412269412269
chr3	49353290	49353624	-0.0469	0.007936507936507936	0.023809523809523808
chr3	49353624	49353957	-0.2032	0.007936507936507936	0.023809523809523808
chr3	49353957	49354290	-0.2513	0.007936507936507936	0.023809523809523808
chr3	49354290	49354623	-0.1444	0.007936507936507936	0.023809523809523808
chr3	49354623	49354956	-0.1143	0.007936507936507936	0.023809523809523808
chr3	49354956	49355289	-0.0233	0.10317460317460317	0.18365935585852597
chr3	49355289	49355622	0.0611	0.007936507936507936	0.023809523809523808
chr3	49364623	49364932	0.1544	0.3888888888888889	0.5117586912065439
chr3	49364932	49365242	0.1428	0.42857142857142855	0.5504704875962361
chr3	49365242	49365551	0.1543	0.42063492063492064	0.5435312679288583
chr3	49365551	49365860	0.1371	0.4444444444444444	0.5674603174603173
chr3	49365860	49366169	0.1225	0.8333333333333334	0.9027777777777778
chr3	49361623	49361956	0.05	0.007936507936507936	0.023809523809523808
chr3	49361956	49362290	0.0159	0.05555555555555555	0.10932721712538226
chr3	49362290	49362624	0.0328	0.015873015873015872	0.04118663594470046
chr3	49362624	49362957	0.0631	0.007936507936507936	0.023809523809523808
chr3	49362957	49363290	0.0375	0.007936507936507936	0.023809523809523808
chr3	49363290	49363623	0.0367	0.007936507936507936	0.023809523809523808
chr3	49363623	49363956	0.054	0.007936507936507936	0.023809523809523808
chr3	49363956	49364289	0.0517	0.007936507936507936	0.023809523809523808
chr3	49364289	49364622	0.0417	0.007936507936507936	0.023809523809523808
chr3	49358623	49358956	-0.0271	0.007936507936507936	0.023809523809523808
chr3	49358956	49359290	-0.0258	0.007936507936507936	0.023809523809523808
chr3	49359290	49359624	0.067	0.007936507936507936	0.023809523809523808
chr3	49359624	49359957	0.0726	0.007936507936507936	0.023809523809523808
chr3	49359957	49360290	0.0685	0.007936507936507936	0.023809523809523808
chr3	49360290	49360623	0.0681	0.007936507936507936	0.023809523809523808
chr3	49360623	49360956	0.0634	0.007936507936507936	0.023809523809523808
chr3	49360956	49361289	0.0505	0.007936507936507936	0.023809523809523808
chr3	49361289	49361622	0.0657	0.007936507936507936	0.023809523809523808
chr3	49355623	49355956	-0.0046	0.8968253968253969	0.9546850998463902
chr3	49355956	49356290	-0.0018	0.9444444444444444	0.9821428571428571
chr3	49356290	49356624	-0.0969	0.16666666666666666	0.2708333333333333
chr3	49356624	49356957	-0.0185	0.38095238095238093	0.5028571428571429
chr3	49356957	49357290	-0.2315	0.1746031746031746	0.282659478885894
chr3	49357290	49357623	0.1635	1.0	1.0
chr3	49357623	49357956	0.1912	1.0	1.0
chr3	49357956	49358289	0.1966	1.0	1.0
chr3	49358289	49358622	0.1933	1.0	1.0
chr5	58382389	58382722	0.1842	NaN	NaN
chr5	58382722	58383056	0.1733	NaN	NaN
chr5	58383390	58383723	0.1808	NaN	NaN
chr5	58383723	58384056	0.1731	NaN	NaN
chr5	58384056	58384389	0.1136	NaN	NaN
chr5	58384389	58384722	0.1039	NaN	NaN
chr5	58384722	58385055	0.1016	NaN	NaN
chr5	58385055	58385388	0.1721	NaN	NaN
chr5	58385389	58385722	0.0731	NaN	NaN
chr5	58385722	58386056	0.0599	NaN	NaN
chr5	58386056	58386390	0.0145	NaN	NaN
chr5	58386390	58386723	-0.0119	NaN	NaN
chr5	58386723	58387056	0.005	NaN	NaN
chr5	58387056	58387389	0.0232	NaN	NaN
chr5	58387389	58387722	0.0157	NaN	NaN
chr5	58387722	58388055	-0.0014	NaN	NaN
chr5	58388055	58388388	-0.0115	NaN	NaN
chr5	58388389	58388722	0.2994	NaN	NaN
chr5	58388722	58389056	0.274	NaN	NaN
chr5	58389056	58389390	0.2713	NaN	NaN
chr5	58389390	58389723	0.1782	NaN	NaN
chr5	58389723	58390056	0.1523	NaN	NaN
chr5	58390056	58390389	0.1794	NaN	NaN
chr5	58390389	58390722	0.228	NaN	NaN
chr5	58390722	58391055	0.186	NaN	NaN
chr5	58391055	58391388	0.1502	NaN	NaN
chr5	58391722	58392056	0.2155	NaN	NaN
