chr3	49352875	49353063	0.919696947969296
chr3	49353063	49353096	0.9587626718091062
chr3	49353096	49353135	0.9484905400542147
chr3	49353135	49353308	0.8803234669080329
chr3	49353308	49353389	0.8747548995534382
chr3	49353389	49353427	0.9437494367588135
chr3	49353427	49353444	0.9895570293720102
chr3	49353444	49353459	0.994441742040379
chr3	49353459	49353483	0.9876194078968483
chr3	49353483	49353507	0.9887257812342454
chr3	49353507	49353515	0.9989984659439308
chr3	49353515	49353559	0.9801712244020804
chr3	49353559	49353579	0.9776991612528816
chr3	49353579	49353600	0.9712471717870699
chr3	49353600	49353647	0.9548500424502979
chr3	49353647	49353649	0.9999999990937951
chr3	49353649	49353721	0.8053327292930428
chr3	49353721	49353801	0.7668736905531102
chr3	49353801	49353809	0.9943674698133247
chr3	49353809	49353841	0.8880284114189534
chr3	49353841	49353849	0.9952262270858996
chr3	49353849	49353852	0.9999985331526311
chr3	49353852	49353950	0.6675604789613341
chr3	49353950	49354052	0.694923604046398
chr3	49354052	49354060	0.9966655261284716
chr3	49354060	49354068	0.9988995828198521
chr3	49354068	49354077	0.9993220362215531
chr3	49354077	49354084	0.9998382244433395
chr3	49354084	49354097	0.9989098476438696
chr3	49354097	49354105	0.9994927917347161
chr3	49354105	49354122	0.9981941419872253
chr3	49354122	49354129	0.9997359835102904
chr3	49354129	49354137	0.9991518203533012
chr3	49354137	49354161	0.9833529955098692
chr3	49354161	49354185	0.9828984990078151
chr3	49354185	49354193	0.9991296431991827
chr3	49354193	49354197	0.9999919876684151
chr3	49354197	49354228	0.9627978691625607
chr3	49354228	49354259	0.9573676843702974
chr3	49354259	49354273	0.989685946468807
chr3	49354273	49354280	0.999715209357753
chr3	49354280	49354284	0.9999973436848713
chr3	49354284	49354289	0.9999520562787731
chr3	49354289	49354317	0.9898081314666238
chr3	49354317	49354327	0.995525162570905
chr3	49354327	49354333	0.9993816987279445
chr3	49354333	49354473	0.6871005019536383
chr3	49354473	49354694	0.6525490347210057
chr3	49354694	49354724	0.9317961510716857
chr3	49354724	49354732	0.9990963412314144
chr3	49354732	49354749	0.9864278511122735
chr3	49354749	49354809	0.983926657064599
chr3	49354809	49354813	0.9999928434787391
chr3	49354813	49354853	0.9899124551236342
chr3	49354853	49354870	0.9882726495467269
chr3	49354870	49354917	0.9703058732584524
chr3	49354917	49354954	0.9750662390072211
chr3	49354954	49354960	0.9997884628476452
chr3	49354960	49355078	0.9448428996827674
chr3	49355078	49355141	0.9424436608829927
chr3	49355141	49355153	0.9939612736911241
chr3	49355153	49355236	0.9433506784478025
chr3	49355236	49355331	0.8788182300189735
chr3	49355694	49355744	0.5840213405823507
chr3	49355744	49355789	0.6043613164605333
chr3	49355789	49355826	0.594412034178629
chr3	49355826	49355906	0.6360629125881969
chr3	49355906	49355917	0.8109001622139012
chr3	49355917	49355931	0.8115001513155979
chr3	49355931	49355951	0.7787981246691715
chr3	49355951	49355962	0.80644580210613
chr3	49355962	49355991	0.827450509348564
chr3	49355991	49355995	0.9731700963576535
chr3	49355995	49356003	0.9523919833588481
chr3	49356003	49356007	0.9749505841768187
chr3	49356007	49356027	0.8185484889531014
chr3	49356027	49356048	0.7740001828554144
chr3	49356048	49356056	0.8811357038110685
chr3	49356056	49356063	0.8995955308283716
chr3	49356063	49356080	0.7514551734921069
chr3	49356080	49356108	0.5980161207588957
chr3	49356108	49356211	0.4860233124933169
chr3	49356211	49356276	0.485233698874326
chr3	49356276	49356368	0.4500850477596181
chr3	49356368	49356449	0.3858246795985272
chr3	49356449	49356543	0.37413069458285664
chr3	49356543	49356724	0.440710742613982
chr3	49356724	49356820	0.6154447772983547
chr3	49356820	49356828	0.8714595549794448
chr3	49356828	49356834	0.9209284002894416
chr3	49356834	49356872	0.84003780565887
chr3	49356872	49356877	0.9360088399600244
chr3	49356877	49356888	0.8372794384719278
chr3	49356888	49356902	0.7489829414570832
chr3	49356902	49356922	0.6430584381733295
chr3	49356922	49356962	0.5751836677216011
chr3	49356962	49356966	0.9288844147613275
chr3	49356966	49357022	0.4578485250305864
chr3	49357022	49357030	0.699172190950522
chr3	49357030	49357037	0.7288274067584286
chr3	49357037	49357062	0.3051227903933791
chr3	49357062	49357102	0.08703830238701382
chr3	49357102	49357189	0.1265558876076298
chr3	49357189	49357213	0.5489714961842336
chr3	49357213	49357260	0.575521062608463
chr3	49357260	49357298	0.6126450977045841
chr3	49357298	49357339	0.6264709642018778
chr3	49357339	49357370	0.6804947997989075
chr3	49357370	49357384	0.761866822148392
chr3	49357384	49357423	0.7232610858609738
chr3	49357423	49357435	0.8098733077985707
chr3	49357435	49357455	0.8814043152274076
chr3	49357455	49357458	0.992840022828287
chr3	49357458	49357470	0.9315415261271305
chr3	49357470	49357483	0.874378705906091
chr3	49357483	49357525	0.9001901177884974
chr3	49357525	49357530	0.9871245333637173
chr3	49357530	49357538	0.9750460758494772
chr3	49357538	49357564	0.9522967905184725
chr3	49357564	49357574	0.9720082496523452
chr3	49357574	49357576	0.9997795369300881
chr3	49357576	49357582	0.9991204638649842
chr3	49357582	49357585	0.9995199680030833
chr3	49357585	49357588	0.9986257152522802
chr3	49357588	49357611	0.9817571949749961
chr3	49357611	49357621	0.9739812790876887
chr3	49357621	49357634	0.9852347502573497
chr3	49357634	49357640	0.9946670976284286
chr3	49357640	49357645	0.9971388671416634
chr3	49357645	49357654	0.9938206868169686
chr3	49357654	49357663	0.9871018598620318
chr3	49357663	49357684	0.9774290192037589
chr3	49357684	49357701	0.9841275461389807
chr3	49357701	49357705	0.9968183493489291
chr3	49357705	49357732	0.992439404060093
chr3	49357732	49357741	0.9892750126050309
chr3	49357741	49357775	0.9888466679281485
chr3	49357775	49357798	0.9890001463703602
chr3	49357798	49357837	0.9908868379776243
chr3	49357837	49357856	0.9939447540425981
chr3	49357856	49357870	0.9960077591471337
chr3	49357870	49357892	0.9959373191831582
chr3	49357892	49357910	0.9958759738807381
chr3	49357910	49357931	0.9981822365272599
chr3	49357931	49357933	0.9999842249110613
chr3	49357933	49357943	0.9999524999563136
chr3	49357943	49357946	0.9999074719244057
chr3	49357946	49357964	0.9998730063296208
chr3	49357964	49357967	0.9999272820911869
chr3	49357967	49357970	0.9999227436820273
chr3	49357970	49357990	0.9997542790640064
chr3	49357990	49357994	0.999793628712677
chr3	49357994	49358000	0.9998998486990236
chr3	49358000	49358005	0.9998932667380886
chr3	49358005	49358010	0.9999179570173107
chr3	49358010	49358015	0.9999395106204485
chr3	49358015	49358019	0.9999731038328679
chr3	49358019	49358022	0.9999419921539938
chr3	49358022	49358048	0.9991357259667466
chr3	49358048	49358056	0.9986227487163362
chr3	49358056	49358073	0.9989604240418135
chr3	49358073	49358080	0.9994168353910049
chr3	49358080	49358085	0.9998659593727508
chr3	49358085	49358088	0.9999316843862367
chr3	49358088	49358098	0.9986145266567794
chr3	49358098	49358118	0.9982335332018692
chr3	49358118	49358123	0.9991227856195062
chr3	49358123	49358141	0.9977813777025113
chr3	49358141	49358152	0.9959004271201994
chr3	49358152	49358172	0.9932581328704702
chr3	49358172	49358200	0.9954125972746999
chr3	49358200	49358203	0.9997668879127186
chr3	49358203	49358210	0.9997641495302192
chr3	49358210	49358214	0.9998289610597739
chr3	49358214	49358216	0.9999957713954077
chr3	49358216	49358219	0.9998434602020971
chr3	49358219	49358234	0.9979013597462636
chr3	49358234	49358243	0.9979512494860039
chr3	49358243	49358246	0.9998856888388912
chr3	49358246	49358249	0.9999823856020722
chr3	49358249	49358252	0.9999831803408115
chr3	49358252	49358255	0.9999826472064095
chr3	49358255	49358258	0.9999173430176369
chr3	49358258	49358265	0.9984965375723363
chr3	49358265	49358281	0.9938749505668354
chr3	49358281	49358302	0.9944996038518332
chr3	49358302	49358307	0.9990874084443861
chr3	49358307	49358312	0.9990417385230312
chr3	49358312	49358343	0.9948796247845157
chr3	49358343	49358361	0.9955522414672311
chr3	49358361	49358364	0.9998357268343394
chr3	49358364	49358367	0.999933459837445
chr3	49358367	49358374	0.9985227031133181
chr3	49358374	49358393	0.9959104410358055
chr3	49358393	49358408	0.9959499316672575
chr3	49358408	49358417	0.9979684295284805
chr3	49358417	49358424	0.9986961686687028
