chr3	49358623	49358956	0.0461
chr3	49358956	49359290	0.3918
chr3	49359290	49359624	0.8671
chr3	49359624	49359957	0.7732
chr3	49359957	49360290	0.8258
chr3	49360290	49360623	0.8018
chr3	49360623	49360956	0.7884
chr3	49360956	49361289	0.9143
chr3	49361289	49361622	0.9015
chr3	49361623	49361956	0.8434
chr3	49361956	49362290	0.9268
chr3	49362290	49362624	0.8734
chr3	49362624	49362957	0.8295
chr3	49362957	49363290	0.9023
chr3	49363290	49363623	0.9155
chr3	49363623	49363956	0.9176
chr3	49363956	49364289	0.9138
chr3	49364289	49364622	0.9212
chr3	49364623	49364932	0.9997
chr3	49364932	49365242	1.0
chr3	49365242	49365551	0.9989
chr3	49365551	49365860	0.9999
chr3	49365860	49366169	1.0
chr5	58388389	58388722	0.7214
chr5	58388722	58389056	0.6945
chr5	58389056	58389390	0.6843
chr5	58389390	58389723	0.5729
chr5	58389723	58390056	0.6149
chr5	58390056	58390389	0.5731
chr5	58390389	58390722	0.6272
chr5	58390722	58391055	0.5732
chr5	58391055	58391388	0.6789
chr5	58391722	58392056	0.7308
chr5	58392056	58392390	0.5652
chr5	58392390	58392723	0.6228
chr5	58392723	58393056	0.6982
chr5	58393056	58393389	0.6898
chr5	58393722	58394055	0.6445
chr5	58394055	58394388	0.6071
chr7	140775214	140775547	0.962
chr7	140775547	140775881	0.8072
chr7	140776215	140776548	0.9884
chr7	140776881	140777214	0.9585
chr7	140777214	140777547	0.9808
chr7	140777547	140777880	0.9829
chr7	140778547	140778881	1.0
chr7	140778881	140779215	1.0
chr7	140779548	140779881	1.0
chr7	140779881	140780214	1.0
chr7	140780214	140780547	1.0
chr7	140780880	140781213	1.0
chr7	140781214	140781547	0.9128
chr7	140781547	140781881	0.9128
chr7	140782215	140782548	0.8861
chr7	140782548	140782881	0.9179
chr7	140782881	140783214	0.8904
chr7	140783547	140783880	0.665
chr7	140784214	140784547	0.9991
chr7	140784547	140784880	0.9978
chr7	140784880	140785213	0.9531
chr7	140785213	140785546	0.9987
chr7	140785546	140785879	0.9985
chr7	140785879	140786212	0.9997
chr7	140786545	140786878	0.9783
chr7	140786878	140787211	0.8542
chr7	154593967	154594300	0.0073
chr7	154594300	154594634	0.0006
chr7	154594634	154594968	0.0026
chr7	154594968	154595301	0.0119
chr7	154595301	154595634	0.0112
chr7	154595634	154595967	0.009
chr7	154595967	154596300	0.0068
chr7	154596300	154596633	0.0036
chr7	154596633	154596966	0.0078
chr7	154597300	154597634	0.0397
chr7	154597634	154597968	0.0438
