hg38_dna	20988	23987	0.035891074719076224,-0.682609677747958,2.508700863809377	0.030430197297092558,0.030430197297092558,0.031112806974840517,0.031112806974840517,0.02769975858610073,0.02633453923060481,0.027017148908352773,0.027017148908352773,0.027017148908352773,0.027017148908352773,0.027017148908352773,0.02633453923060481,0.024969319875108895,0.02360410051961298,0.02360410051961298,0.024286710197360936,0.024286710197360936,0.02769975858610073,0.027017148908352773,0.027017148908352773,0.025651929552856854,0.024969319875108895,0.025651929552856854,0.025651929552856854,0.02633453923060481,0.02769975858610073,0.02769975858610073,0.02769975858610073,0.028382368263848688,0.029064977941596643,0.029064977941596643,0.029064977941596643,0.02360410051961298	0.04181168106348962,0.019297698952379823,0.012543504319046885,0.007106801313907583,0.02435631906611046,0.03300922189222864,0.15679380398808607,0.8362336212697924,0.13203688756891457,0.31358760797617213,0.15679380398808607,0.02435631906611046,0.027268487650101925,0.05017401727618754,0.06118782594657017,0.08362336212697924,0.014173451207962583,0.05701592872294039,0.04645742340387735,0.05453697530020385,0.05973097294784231,0.010540759931972173,0.03258053069882308,0.2090584053174481,0.022600908682967363,0.4181168106348962,0.31358760797617213,0.08959645942176346,0.036892659761902605,0.029514127809522082,0.03258053069882308,0.004805940352125244
hg38_dna	23988	26982	-0.03642468827280492,0.14421380512966267,0.33449953352827366	-0.03325198455995234,-0.03325198455995234,-0.03296355694969302,-0.03296355694969302,-0.03296355694969302,-0.03296355694969302,-0.03296355694969302,-0.03296355694969302,-0.03296355694969302,-0.032819343144563355,-0.032819343144563355,-0.032819343144563355,-0.032819343144563355,-0.032819343144563355,-0.032819343144563355,-0.032819343144563355,-0.032819343144563355,-0.03296355694969302,-0.03296355694969302,-0.03296355694969302,-0.03296355694969302,-0.03325198455995234,-0.03325198455995234,-0.034261481195859984,-0.03599204685741594,-0.03584783305228627,-0.03584783305228627,-0.035415191636897284,-0.03368462597534133,-0.03368462597534133,-0.03368462597534133,-0.03368462597534133,-0.03382883978047099,-0.03382883978047099,-0.03382883978047099,-0.03382883978047099,-0.03382883978047099,-0.03368462597534133,-0.03368462597534133,-0.03368462597534133,-0.03368462597534133,-0.03368462597534133,-0.03368462597534133,-0.03368462597534133,-0.03368462597534133,-0.03382883978047099	0.015204524251285167,0.00363586449487254,0.00363586449487254,0.04181244169103421,0.04181244169103421,0.08362488338206842,0.018583307418237424,0.16724976676413683,0.01454345797949016,0.05574992225471228,0.030409048502570334,0.00796427460781604,0.08362488338206842,0.04181244169103421,0.010453110422758552,0.04181244169103421,0.012388871612158283,0.02389282382344812,0.007602262125642583,0.03344995335282737,0.002908691595898032,0.04181244169103421,0.0022006548258439057,0.0006676637395773926,0.001032405967679857,0.0012434926896961846,0.007779058919262178,0.0009985060702336528,0.00242390966324836,0.030409048502570334,0.02389282382344812,0.016724976676413685,0.030409048502570334,0.00983822157436099,0.08362488338206842,0.02787496112735614,0.006432683337082186,0.01393748056367807,0.05574992225471228,0.16724976676413683,0.010136349500856777,0.008576911116109582,0.013379981341130947,0.08362488338206842,0.002496265175584132
hg38_dna	26983	29982	-0.029437784727459577,-0.15857019410857703,2.4274236926589188	-0.031182056862653924,-0.0313406270567625,-0.0313406270567625,-0.0313406270567625,-0.0313406270567625,-0.0313406270567625,-0.0313406270567625,-0.0313406270567625,-0.0313406270567625,-0.03149919725087108,-0.03149919725087108,-0.03149919725087108,-0.03149919725087108,-0.03086491647443677,-0.031182056862653924,-0.0313406270567625,-0.0313406270567625,-0.0313406270567625,-0.03149919725087108,-0.031657767444979654,-0.031816337639088234,-0.03245061841552254,-0.03245061841552254,-0.032767758803739694,-0.033402039580174,-0.03356060977428258,-0.03356060977428258,-0.03356060977428258,-0.03356060977428258,-0.03356060977428258,-0.03356060977428258,-0.03356060977428258,-0.03356060977428258,-0.03324346938606543,-0.03324346938606543,-0.03324346938606543,-0.03308489919195685,-0.03308489919195685,-0.03308489919195685,-0.03308489919195685,-0.03308489919195685,-0.03308489919195685,-0.03308489919195685,-0.03308489919195685,-0.03260918860963112,-0.03260918860963112,-0.03229204822141396	0.0035961832483835834,0.08091412308863062,0.24274236926589188,0.06068559231647297,0.05779580220616473,1.2137118463294594,0.24274236926589188,0.6068559231647297,0.04114277445184608,0.1733874066184942,0.04334685165462355,0.6068559231647297,0.0058775392074065826,0.006955368746873693,0.0713948144899682,0.052770080275193885,0.03677914685846847,0.03979383102719539,0.15171398079118242,0.08091412308863062,0.026385040137596943,0.08370426526410064,0.04334685165462355,0.029246068586252033,0.013950710877350107,0.26971374362876877,0.20228530772157657,0.06560604574753834,0.3467748132369884,0.09709694770635675,0.12137118463294594,0.059205455918510216,0.02855792579598728,0.48548473853178375,0.8091412308863063,0.08091412308863062,0.0551687202877027,0.6068559231647297,1.2137118463294594,0.07585699039559121,0.10114265386078829,0.1427896289799364,0.04580044703130035,0.030342796158236485,0.15171398079118242,0.062241633145100485
hg38_dna	29983	32985	0.2266226355446831,-16.027831308644682,-2.931261719467863	0.06634432245823627,0.05031649114959161,0.018260828532302237,0.034288659840946895,0.034288659840946895,0.018260828532302237,0.018260828532302237,0.018260828532302237,0.0022329972236575513,-0.013794834084987134,-0.013794834084987134,-0.013794834084987134,-0.013794834084987134,-0.06187832801092119,0.0022329972236575513,0.018260828532302237,0.034288659840946895,0.06634432245823627,0.06634432245823627,0.06634432245823627,0.06634432245823627,0.034288659840946895,0.0022329972236575513,-0.02982266539363182,-0.02982266539363182,-0.02982266539363182,-0.013794834084987134,-0.04585049670227653,-0.04585049670227653,-0.04585049670227653,-0.02982266539363182,-0.02982266539363182,-0.04585049670227653,-0.04585049670227653,-0.04585049670227653,-0.06187832801092119,-0.06187832801092119,-0.04585049670227653,-0.04585049670227653,0.018260828532302237	-0.009517083504765789,-0.04248205390533135,-0.021875087458715397,-0.03856923315089294,-0.11725046877871453,-0.17242715996869784,-0.13323916906672106,-0.0751605569094324,-0.046527963801077196,-0.10856524886918012,-0.06816887719692705,-1.4656308597339316,-0.011145481823071722,-0.04509633414565943,-0.05982166774424211,-0.033309792266680266,-0.05982166774424211,-0.033309792266680266,-0.22548167072829717,-0.07922328971534766,-0.05982166774424211,-0.014879501114050066,-0.010737222415633199,-0.13323916906672106,-0.32569574660754036,-0.05329566762668842,-0.09160192873337072,-0.04310678999217446,-0.16284787330377018,-0.06661958453336053,-0.5862523438935726,-0.05329566762668842,-0.2931261719467863,-0.0977087239822621,-0.043750174917430794,-0.07328154298669658,-0.020642688165266643,-0.5862523438935726,-0.018320385746674144
hg38_dna	32986	35985	-0.03231101513188885,0.32964487904018996,-0.32589979338240777	-0.02769598682532619,-0.026047762430125243,-0.025388472672044863,-0.023740248276843914,-0.023740248276843914,-0.02308095851876353,-0.02308095851876353,-0.02308095851876353,-0.02308095851876353,-0.023410603397803723,-0.023410603397803723,-0.023410603397803723,-0.023410603397803723,-0.023410603397803723,-0.023410603397803723,-0.023410603397803723,-0.023410603397803723,-0.023740248276843914,-0.024069893155884103,-0.024069893155884103,-0.024069893155884103,-0.024069893155884103,-0.024069893155884103,-0.02439953803492429,-0.02439953803492429,-0.02439953803492429,-0.02439953803492429,-0.02439953803492429,-0.030662790736687904,-0.031322080494768284,-0.030333145857647712,-0.029344211220527144,-0.029344211220527144,-0.029344211220527144,-0.029344211220527144,-0.029344211220527144,-0.029673856099567332,-0.029673856099567332,-0.029014566341486952,-0.027366341946286003,-0.02703669706724581,-0.027366341946286003	-0.002487784682308456,-0.012070362717866955,-0.004526386019200108,-0.005092184271600121,-0.002586506296685776,-0.025069214875569828,-0.006934038157072506,-0.020368737086400485,-0.011639278335085991,-0.036211088153600864,-0.046557113340343965,-0.023278556670171983,-0.016294989669120387,-0.02962725394385525,-0.010863326446080259,-0.020368737086400485,-0.016294989669120387,-0.013579158057600323,-0.04073747417280097,-0.046557113340343965,-0.020368737086400485,-0.036211088153600864,-0.010863326446080259,-0.04073747417280097,-0.006517995867648155,-0.010184368543200243,-0.005618961954869099,-0.0008713898218780956,-0.0015158129924763152,-0.000969939861257166,-0.00112379239097382,-0.0074068134859638125,-0.0025661401053732897,-0.010512896560722832,-0.046557113340343965,-0.014169556234017729,-0.04073747417280097,-0.009875751314618417,-0.0006934038157072505,-0.020368737086400485,-0.014813626971927625
hg38_dna	35986	38987	0.5332148160070478,-28.770197741669296,-4.883577704237684	0.07289165214033905,0.07289165214033905,-0.01341894108466879,-0.01341894108466879,-0.01341894108466879,-0.01341894108466879,-0.01341894108466879,-0.042189138826338124,-0.042189138826338124,-0.09972953430967668,-0.12849973205134602,-0.09972953430967668,-0.09972953430967668,-0.09972953430967668,-0.09972953430967668,-0.09972953430967668,0.04412145439866971,0.07289165214033905,0.10166184988200838,0.10166184988200838,0.1304320476236776,0.1304320476236776,0.15920224536534694,0.15920224536534694,0.15920224536534694,0.15920224536534694,0.27428303633202417,0.27428303633202417,0.27428303633202417,0.27428303633202417,0.27428303633202417,0.27428303633202417,0.27428303633202417,0.27428303633202417,0.10166184988200838,0.07289165214033905,0.07289165214033905,0.015351256657000545,0.015351256657000545,0.015351256657000545,0.015351256657000545,0.04412145439866971,0.04412145439866971,-0.042189138826338124,-0.042189138826338124	-0.28726927671986374,-0.03906862163390147,-0.16278592347458948,-0.13953079154964812,-0.22198080473807655,-2.441788852118842,-0.6104472130297105,-0.0841996155903049,-0.09214297555165442,-0.10174120217161842,-0.09767155408475368,-0.11099040236903827,-0.10390590860080179,-0.20348240434323683,-0.16278592347458948,-0.03439139228336397,-0.07876738232641425,-0.3488269788741203,-0.10852394898305964,-0.051952954300400894,-0.1252199411342996,-0.3488269788741203,-2.441788852118842,-0.016011730177828472,-0.045640913123716674,-0.03299714665025462,-0.043603372359265036,-0.6976539577482406,-0.07630590162871381,-1.220894426059421,-0.08005865088914237,-0.06782746811441227,-0.01291951773607853,-0.014405833935804378,-0.17441348943706014,-0.6104472130297105,-0.1575347646528285,-0.16278592347458948,-0.0939149558507247,-0.40696480868647367,-0.07876738232641425,-0.06425760137154847,-0.08005865088914237,-0.21232946540163844
hg38_dna	38988	41987	0.17899624514719936,-11.885093515576838,0.20812770707652695	-0.05870562516433739,-0.05870562516433739,-0.05870562516433739,-0.05870562516433739,-0.0349354381331837,-0.0349354381331837,0.012604935929123623,0.012604935929123623,0.0007198424135468062,0.06014530999143099,0.07203040350700783,0.07203040350700783,0.08391549702258466,0.11957077756931517,0.10768568405373834,0.03637512296027731,0.024490029444700467,0.0007198424135468062,0.0007198424135468062,0.0007198424135468062,0.0007198424135468062,-0.011165251102030038,-0.011165251102030038,-0.0349354381331837,-0.046820531648760544,-0.05870562516433739,-0.08247581219549105,-0.08247581219549105,-0.07059071867991423,-0.07059071867991423,-0.0349354381331837,-0.011165251102030038,-0.011165251102030038,0.0007198424135468062,0.0007198424135468062,0.0007198424135468062,0.0007198424135468062,0.0007198424135468062	0.005781325196570193,0.007708433595426924,0.0053366078737571016,0.010954089846132997,0.011562650393140386,0.0007913601029525739,0.016009823621271305,0.011562650393140386,0.0013172639688387782,0.0010303351835471632,0.002214124543367308,0.007433132395590248,0.0007127661201250923,0.002569477865142308,0.0004979131748242271,0.0011250146328460916,0.002851064480500369,0.01734397558971058,0.005203192676913174,0.010406385353826347,0.014866264791180497,0.01892070064332063,0.011562650393140386,0.007708433595426924,0.001056485822723487,0.0027385224615332493,0.10406385353826347,0.005477044923066499,0.00867198779485529,0.0021237521130257854,0.009460350321660316,0.020812770707652695,0.006937590235884232,0.0012768570986289997,0.013875180471768464,0.00341192962420536,0.029732529582360993
hg38_dna	41988	44987	-0.005665110676282226,-0.4719332670315488,0.1600700163878837	-0.011328309880660812,-0.009912510079566166,-0.011328309880660812,-0.01180024314769236,-0.013687976215818557,-0.014159909482850104,-0.014159909482850104,-0.014159909482850104,-0.014159909482850104,-0.014159909482850104,-0.015575709283944751,-0.0160476425509763,-0.017935375619102495,-0.017935375619102495,-0.01935117542019714,-0.01982310868722869,-0.02029504195426024,-0.021710841755354888,-0.021238908488323337,-0.021238908488323337,-0.01935117542019714,-0.01935117542019714,-0.01935117542019714,-0.02029504195426024,-0.02029504195426024,-0.01982310868722869,-0.01935117542019714,-0.01935117542019714,-0.01935117542019714,-0.018879242153165592,-0.018879242153165592,-0.018407308886134045,-0.018879242153165592,-0.01935117542019714,-0.01935117542019714,-0.01935117542019714,-0.018879242153165592,-0.01935117542019714,-0.01982310868722869,-0.021238908488323337,-0.021238908488323337,-0.017935375619102495,-0.017463442352070944,-0.017463442352070944,-0.016991509085039398,-0.015575709283944751,-0.015103776016913203,-0.015103776016913203,-0.0160476425509763,-0.0160476425509763,-0.015575709283944751,-0.015575709283944751,-0.015575709283944751,-0.015575709283944751,-0.015575709283944751,-0.015575709283944751,-0.015575709283944751,-0.015575709283944751,-0.012744109681755458,-0.012744109681755458,-0.009440576812534615,-0.009440576812534615	0.0014959814615690065,0.0008514362573823601,0.0011857038250954349,0.0013681197981870402,0.002540793910918789,0.006402800655515348,0.0045734290396538205,0.020008752048485463,0.08003500819394185,0.001081554164782998,0.005002188012121366,0.004001750409697092,0.002964259562738587,0.005002188012121366,0.012313078183683362,0.008892778688215761,0.005928519125477174,0.03201400327757674,0.004212368852312729,0.0010889116761080525,0.006669584016161821,0.010004376024242732,0.005519655737513231,0.006402800655515348,0.0051635489157381845,0.008003500819394185,0.04001750409697093,0.08003500819394185,0.004104359394561121,0.0051635489157381845,0.01143357259913455,0.014551819671625792,0.03201400327757674,0.008892778688215761,0.01143357259913455,0.026678336064647284,0.0228671451982691,0.0011515828517113936,0.0014165488175918912,0.017785557376431522,0.0008699457412384984,0.020008752048485463,0.08003500819394185,0.01600700163878837,0.004850606557208597,0.006402800655515348,0.008003500819394185,0.003637954917906448,0.020008752048485463,0.0033347920080809106,0.005002188012121366,0.020008752048485463,0.007275909835812896,0.020008752048485463,0.020008752048485463,0.0013228926974205265,0.0034797829649539937,0.0008942459016082889,0.01143357259913455,0.0008699457412384984,0.012313078183683362
hg38_dna	44988	47987	0.010616494196168032,-4.296705740990939,-1.1757400232136963	-0.023757151731759484,-0.019460445990768543,-0.010867034508786665,-0.032350563213741364,-0.032350563213741364,-0.04524068043671418,-0.04524068043671418,-0.04524068043671418,-0.04524068043671418,-0.04524068043671418,-0.04094397469572324,-0.0366472689547323,-0.0366472689547323,-0.0366472689547323,-0.04094397469572324,-0.04524068043671418,-0.010867034508786665,-0.010867034508786665,-0.015163740249777602,-0.023757151731759484,-0.05383409191869605,-0.062427503400677944,-0.07531762062365076,-0.07531762062365076,-0.08391103210563262,-0.07961432636464169,-0.07961432636464169,-0.10539456081058732,-0.10539456081058732,-0.10539456081058732,-0.10969126655157826,-0.11398797229256921,-0.11398797229256921	-0.00884015055047892,-0.005763431486341649,-0.008774179277714152,-0.03359257209181989,-0.0031605914602518717,-0.03458058891804989,-0.03014718008240247,-0.14696750290171204,-0.13063778035707738,-0.16796286045909947,-0.020995357557387434,-0.14696750290171204,-0.2939350058034241,-0.008774179277714152,-0.011197524030606632,-0.0035955352391856157,-0.009044154024720742,-0.003284190008976805,-0.009481774380755615,-0.007125697110386038,-0.00851985524067896,-0.007838266821424642,-0.19595667053561605,-0.030940526926676218,-0.23514800464273927,-0.10688545665579058,-0.014165542448357786,-0.14696750290171204,-0.2939350058034241,-0.09797833526780803,-0.03674187572542801,-0.14696750290171204
hg38_dna	47988	50987	0.02526182797206041,-3.0689514471116093,-0.2481480259823449	-0.06373776399417627,-0.06373776399417627,-0.06066881254706466,-0.06066881254706466,-0.06680671544128787,-0.06987566688839948,-0.06680671544128787,-0.06680671544128787,-0.05759986109995305,-0.05759986109995305,-0.06373776399417627,-0.06373776399417627,-0.06373776399417627,-0.06680671544128787,-0.06066881254706466,-0.05759986109995305,-0.05759986109995305,-0.0453240553115066,-0.0453240553115066,-0.048393006758618226,-0.0453240553115066,-0.033048249523060166,-0.033048249523060166,-0.02384139518172534,-0.02077244373461373,-0.014634540840390512,-0.011565589393278907,-0.008496637946167288,-0.008496637946167288,0.0007102163951675337,0.003779167842279142,0.003779167842279142,0.003779167842279142,-0.0023587350519440713,-0.0023587350519440713,0.0007102163951675337,-0.0023587350519440713,-0.0023587350519440713,0.0007102163951675337,-0.0023587350519440713,-0.005427686499055687,-0.005427686499055687,-0.0023587350519440713,0.0007102163951675337	-0.031018503247793112,-0.002319140429741541,-0.041358004330390816,-0.005279745233666913,-0.010789044607928039,-0.004135800433039081,-0.062037006495586224,-0.004595333814487869,-0.062037006495586224,-0.019088309690949608,-0.02757200288692721,-0.031018503247793112,-0.031018503247793112,-0.006362769896983202,-0.014596942704843817,-0.008004775031688545,-0.0012857410672660358,-0.12407401299117245,-0.0062037006495586225,-0.011279455726470223,-0.002050810132085495,-0.04962960519646898,-0.00886242949936946,-0.015509251623896556,-0.004595333814487869,-0.006706703404928241,-0.0012992043245148948,-0.013786001443463605,-0.0007029689121312887,-0.0007778934983772568,-0.02757200288692721,-0.03544971799747784,-0.005169750541298852,-0.0021960002299322556,-0.00886242949936946,-0.0007611902637495242,-0.031018503247793112,-0.0013634506922106863,-0.0024328237841406363,-0.001785237596995287,-0.012407401299117245,-0.00443121474968473,-0.031018503247793112
