chr3	49352623	49355622	3.2325058696898985,-47.76548324236016,-8.759609823679542	2.9459129702357374,2.6115545875392163,2.5637891042968564,2.516023621054496,2.3249616880850557,2.181665238357975,2.181665238357975,2.181665238357975,2.133899755115615,2.133899755115615,2.133899755115615,2.133899755115615,2.0861342718732545,1.9906033053885344,1.9428378221461742,1.7995413724190936,1.7995413724190936,1.6084794394496529,1.321886539995492,1.321886539995492,1.2263555735107716,1.2263555735107716,1.2263555735107716,1.3696520232378522,1.5129484729649327,1.5129484729649327,1.5607139562072927,1.5607139562072927,1.6084794394496529,1.6084794394496529,1.656244922692013,1.656244922692013,1.656244922692013,1.656244922692013,1.7517758891767334,1.7517758891767334,1.7517758891767334,1.7040104059343733,1.7040104059343733,1.6084794394496529,1.6084794394496529,1.6084794394496529,1.6084794394496529,1.6084794394496529,1.6084794394496529,1.6084794394496529,1.6084794394496529,1.5607139562072927,1.9906033053885344,2.0861342718732545,2.133899755115615,2.0861342718732545,2.3249616880850557,2.3249616880850557,2.4204926545697756,2.4204926545697756,2.4204926545697756,2.4204926545697756,2.4204926545697756,2.468258137812136,2.468258137812136,2.468258137812136,2.5637891042968564,2.5637891042968564	-0.04659366927489118,-0.2654427219296831,-0.22460538009434722,-0.0506335827958355,-0.10814333115653756,-0.23051604799156689,-0.5152711660987965,-0.5839739882453028,-0.36498374265331424,-0.36498374265331424,-1.0949512279599427,-0.1990820414472623,-0.4379804911839771,-0.4171242773180734,-0.1863746770995647,-4.379804911839771,-0.12166124755110475,-0.10949512279599427,-1.0949512279599427,-0.2737378069899857,-1.0949512279599427,-2.919869941226514,-0.08938377371101573,-0.08587852768313275,-1.0949512279599427,-1.0949512279599427,-0.973289980408838,-1.2513728319542203,-0.6738161402830417,-1.0949512279599427,-0.5152711660987965,-1.2513728319542203,-1.0949512279599427,-0.36498374265331424,-0.36498374265331424,-1.0949512279599427,-2.1899024559198854,-0.2825680588283723,-0.2825680588283723,-0.6256864159771102,-1.2513728319542203,-2.1899024559198854,-1.7519219647359083,-0.3128432079885551,-0.8759609823679542,-1.459934970613257,-0.06256864159771101,-0.039636243546061274,-0.2919869941226514,-1.0949512279599427,-0.5152711660987965,-0.1459934970613257,-2.1899024559198854,-0.21899024559198854,-0.5152711660987965,-0.1863746770995647,-0.2367462114507984,-1.459934970613257,-0.07423398155660628,-0.13904142577269113,-0.7299674853066285,-0.1055374677551752,-0.09220641919662675
chr3	49355623	49358622	2.202669310626291,-80.80395721606502,13.508141335046943	0.5057862090889258,0.5057862090889258,0.424982251872861,0.424982251872861,0.424982251872861,0.424982251872861,0.424982251872861,0.3441782946567957,0.3441782946567957,0.3441782946567957,0.3441782946567957,0.3441782946567957,0.3441782946567957,0.3441782946567957,0.2633743374407307,0.2633743374407307,0.2633743374407307,0.2633743374407307,0.2633743374407307,0.3441782946567957,0.3441782946567957,0.2633743374407307,0.10176642300860061,0.2633743374407307,0.424982251872861,0.3441782946567957,0.3441782946567957,0.3441782946567957,0.2633743374407307,0.2633743374407307,0.18257038022466565,0.18257038022466565,0.18257038022466565,-0.05984149142352946,-0.05984149142352946,-0.2214494058556591,-0.3022533630717241,-0.3830573202877896,-0.3830573202877896,-0.8678810635841794,-1.5143127213126997,-1.6759206357448297,-1.7567245929608948,-1.8375285501769598,-1.7567245929608948,-1.8375285501769598,-1.7567245929608948,-1.7567245929608948,-1.8375285501769598,-1.99913646460909,-1.99913646460909,-1.99913646460909,-2.079940421825155,-2.6455681223376093,-2.6455681223376093,-2.5647641651215443,-2.5647641651215443,-2.5647641651215443,-2.6455681223376093,-2.7263720795536743,-2.7263720795536743,-2.8071760367697394,-2.8879799939858053,-2.9687839512018703,-3.0495879084179354,-3.0495879084179354,-3.1303918656340004,-3.2111958228500654,-3.2111958228500654,-3.2919997800661305,-3.2111958228500654,-3.3728037372821955,-3.6152156089303897,-3.6960195661464548,-4.180843309442845,-4.26164726665891,-4.42325518109104,-4.42325518109104,-4.665667052739236,-4.58486309552317,-4.746471009955299,-4.827274967171364,-4.827274967171364,-4.827274967171364,-4.908078924387429,-4.746471009955299,-4.746471009955299,-4.746471009955299,-4.827274967171364,-4.9888828816034945,-4.9888828816034945,-4.9888828816034945,-5.06968683881956,-5.06968683881956,-5.06968683881956,-5.06968683881956,-4.827274967171364,-4.908078924387429,-4.908078924387429,-4.746471009955299,-4.665667052739236,-4.58486309552317,-4.58486309552317,-4.58486309552317,-4.504059138307105,-4.42325518109104,-4.26164726665891,-4.26164726665891,-4.26164726665891,-4.180843309442845,-4.10003935222678,-4.10003935222678,-4.10003935222678,-4.10003935222678,-4.10003935222678,-4.019235395010715,-4.019235395010715,-4.019235395010715,-4.019235395010715,-4.019235395010715,-4.019235395010715,-4.10003935222678,-4.019235395010715,-4.180843309442845,-4.26164726665891,-4.26164726665891,-4.26164726665891,-4.180843309442845,-4.180843309442845,-4.180843309442845,-4.180843309442845,-4.342451223874975,-4.342451223874975,-4.26164726665891,-4.26164726665891,-4.180843309442845,-4.10003935222678,-3.77682352336252,-3.77682352336252,-3.77682352336252,-3.77682352336252,-3.6960195661464548,-3.4536076944982605,-3.0495879084179354,-2.9687839512018703,-2.6455681223376093,-2.5647641651215443	0.2701628267009389,0.30018091855659873,0.3650849009472147,0.1688517666880868,1.2280128486406312,0.9648672382176388,0.6754070667523472,1.2280128486406312,0.46579797707058423,3.377035333761736,1.688517666880868,3.377035333761736,0.6754070667523472,0.6432448254784259,1.688517666880868,1.9297344764352775,0.7945965491204084,0.4824336191088194,0.13114700325288295,0.2078175590007222,0.146827623207032,0.1667671769758882,0.14370363122390364,0.0746306151107566,0.14070980557340565,1.688517666880868,2.2513568891744904,0.3554774035538669,2.7016282670093887,1.2280128486406312,0.9648672382176388,0.6754070667523472,0.3377035333761736,3.377035333761736,0.2412168095544097,1.688517666880868,1.9297344764352775,0.5403256534018778,0.3377035333761736,0.15526599235686142,0.5628392222936226,0.2874072624478073,0.3554774035538669,0.32946686183041324,0.43574649467893367,0.9648672382176388,0.34636259833453703,1.1256784445872452,0.6754070667523472,4.502713778348981,1.1256784445872452,1.039087795003611,0.32162241273921294,2.7016282670093887,1.688517666880868,0.5195438975018055,1.3508141335046944,6.754070667523472,2.2513568891744904,4.502713778348981,4.502713778348981,0.587310492828128,1.3508141335046944,1.039087795003611,2.2513568891744904,2.7016282670093887,1.5009045927829936,1.5009045927829936,0.6432448254784259,0.7945965491204084,3.377035333761736,0.5003015309276646,1.5009045927829936,0.3972982745602042,0.587310492828128,0.34636259833453703,0.7109548071077338,0.9648672382176388,0.6140064243203156,0.7504522963914968,0.6432448254784259,6.754070667523472,1.3508141335046944,4.502713778348981,0.7504522963914968,4.502713778348981,4.502713778348981,0.6754070667523472,3.377035333761736,2.2513568891744904,2.7016282670093887,2.7016282670093887,2.7016282670093887,3.377035333761736,4.502713778348981,0.5195438975018055,1.688517666880868,0.7945965491204084,1.9297344764352775,2.7016282670093887,4.502713778348981,1.3508141335046944,0.6754070667523472,2.7016282670093887,0.7504522963914968,1.2280128486406312,0.6754070667523472,0.4824336191088194,4.502713778348981,1.9297344764352775,3.377035333761736,6.754070667523472,4.502713778348981,0.9005427556697962,1.5009045927829936,4.502713778348981,4.502713778348981,4.502713778348981,4.502713778348981,4.502713778348981,1.9297344764352775,0.844258833440434,0.6432448254784259,2.7016282670093887,2.7016282670093887,0.43574649467893367,0.7504522963914968,4.502713778348981,4.502713778348981,1.9297344764352775,0.7109548071077338,0.9005427556697962,1.5009045927829936,1.9297344764352775,1.5009045927829936,1.5009045927829936,0.3859468952870555,3.377035333761736,3.377035333761736,2.7016282670093887,6.754070667523472,0.844258833440434,0.3070032121601578,2.2513568891744904,0.3972982745602042,1.5009045927829936
chr3	49358623	49361622	0.8984759644982836,-34.320908557057464,20.0	-0.989174006139877,-0.989174006139877,-0.9548530975828196,-0.7489276462404748,-0.5086812863410726,-0.4400394692269576,-0.4400394692269576,-0.4400394692269576,-0.4400394692269576,-0.3370767435557851,-0.19979310932755534,-0.19979310932755534,-0.19979310932755534,-0.19979310932755534,-0.02818856654226798,0.6582296045988814,0.7268714217129962,0.7268714217129962,0.5552668789277089,0.5552668789277089,0.486625061813594,0.486625061813594,0.3836623361424216,0.31502051902830663,0.31502051902830663,0.34934142758536413,0.28069961047124925,0.24637870191419176,0.24637870191419176,0.21205779335713426,0.21205779335713426,0.21205779335713426,0.21205779335713426,0.21205779335713426,0.24637870191419176,0.34934142758536413,0.34934142758536413,0.3836623361424216,0.3836623361424216,0.45230415325653656,0.486625061813594,0.486625061813594,0.6239086960418239,0.5895877874847664	6.666666666666667,0.8695652173913043,0.5405405405405406,0.5405405405405406,0.7407407407407407,3.3333333333333335,3.3333333333333335,5.0,1.5384615384615385,0.37037037037037035,6.666666666666667,1.4285714285714286,3.3333333333333335,0.3076923076923077,0.04784688995215311,0.3389830508474576,0.43478260869565216,0.06289308176100629,0.12345679012345678,0.2777777777777778,1.6666666666666667,0.14814814814814814,0.31746031746031744,0.8695652173913043,0.29411764705882354,0.46511627906976744,0.16393442622950818,6.666666666666667,5.0,0.273972602739726,1.5384615384615385,0.625,0.35714285714285715,0.6666666666666666,0.14285714285714285,2.857142857142857,0.22727272727272727,0.47619047619047616,1.1764705882352942,0.8333333333333334,0.8695652173913043,0.036297640653357534,5.0
chr3	49361623	49364622	1.0899753996480273,-8.683703821956108,12.232083760475348	0.9857709537845539,0.9857709537845539,0.9857709537845539,0.9857709537845539,0.9684035461406417,0.9597198423186857,0.9597198423186857,0.9770872499625979,0.9770872499625979,0.9770872499625979,0.9944546576065101,0.9944546576065101,1.0031383614284661,0.9857709537845539,0.9510361384967295,0.9510361384967295,0.9510361384967295,0.9336687308528173,0.9163013232089051,0.9163013232089051,0.9163013232089051,0.8989339155649929,0.907617619386949,0.907617619386949,0.907617619386949,0.907617619386949,0.9163013232089051,0.8989339155649929,0.8989339155649929,0.8815665079210806,0.8815665079210806,0.8902502117430368,0.8902502117430368,0.8815665079210806,0.8815665079210806,0.8555153964552124,0.8555153964552124,0.8641991002771685,0.8641991002771685,0.8641991002771685,0.8555153964552124,0.8641991002771685,0.8641991002771685,0.8641991002771685,0.8641991002771685,0.8815665079210806,0.8815665079210806,0.8728828040991246,0.8641991002771685,0.8641991002771685,0.8555153964552124,0.8555153964552124,0.8468316926332562,0.8468316926332562,0.8728828040991246	0.21089799587026462,0.3822526175148546,0.14562004476756366,0.05611047596548325,0.33978010445764856,0.556003807294334,1.112007614588668,2.0386806267458915,0.48928335041901394,0.032618890027934264,0.5824801790702546,0.3305968583912256,0.04160572707644676,0.24464167520950697,0.0556003807294334,2.0386806267458915,0.26025710128670954,0.5824801790702546,0.394583347112108,0.394583347112108,0.17988358471287277,0.40773612534917825,6.116041880237674,0.6795602089152971,0.7645052350297092,0.24464167520950697,0.10454772444850724,1.2232083760475347,0.197291673556054,0.5318297287163195,0.33978010445764856,3.058020940118837,0.1390009518235835,2.0386806267458915,0.061778200810481555,0.17228286986584998,1.0193403133729457,0.2912400895351273,6.116041880237674,0.7645052350297092,0.1911263087574273,0.3136431733455217,2.4464167520950695,0.6437938821302814,0.3058020940118837,0.394583347112108,0.22652006963843238,1.2232083760475347,1.747440537210764,0.7195343388514911,2.0386806267458915,0.37066920486288935,1.5290104700594185,0.09060802785537295
chr3	49364623	49366169	2.846758921143809,-93.54227379756028,9.479663666388346	0.6952866237999227,0.6952866237999227,0.7888288975974831,0.5082020762048018,0.6017443500023623,0.6952866237999227,0.8823711713950431,1.0694557189901637,1.3500825403828445,1.3500825403828445,1.3500825403828445,1.3500825403828445,1.443624814180405,1.3500825403828445,1.3500825403828445,1.3500825403828445,0.9759134451926035,0.8823711713950431,0.8823711713950431,1.3500825403828445,1.6307093617755255,1.6307093617755255,1.6307093617755255,1.6307093617755255,1.6307093617755255,1.6307093617755255,1.2565402665852843,1.162997992787724,1.0694557189901637	1.1849579582985432,1.1849579582985432,0.10303982246074289,0.06362190380126406,1.3542376666269065,0.4514125555423022,0.43089380301765207,0.04033899432505679,0.6771188333134532,1.1849579582985432,0.2962394895746358,0.2962394895746358,0.3949859860995144,1.1849579582985432,2.3699159165970864,0.036885850841978,0.10193186738051985,1.5799439443980576,0.08102276637938757,0.27881363724671604,0.41215928984297157,0.5576272744934321,0.4739831833194173,0.5924789791492716,0.32688495401339124,0.12810356305930198,0.18230122435362203,0.0987464965248786
chr7	140775214	140778213	1.8060866128324597,-11.025212319955992,-11.069756630853352	1.6737840649929878,1.662758852673032,1.662758852673032,1.662758852673032,1.6737840649929878,1.6737840649929878,1.6737840649929878,1.6958344896328998,1.6958344896328998,1.7068597019528557,1.7730109758725918,1.739935338912724,1.739935338912724,1.7289101265927678,1.7289101265927678,1.7289101265927678,1.7509605512326798,1.7509605512326798	-0.0802156277598069,-0.15591206522328666,-0.12723858196383162,-0.2838399136116244,-0.7379837753902234,-1.2299729589837058,-0.1383719578856669,-0.33544717063191976,-0.1383719578856669,-0.014700872019725567,-0.030579438206777214,-0.31627876088152435,-0.07530446687655341,-0.2515853779739398,-0.2406468832794207,-0.03437812618277438,-0.1302324309512159
chr7	140778214	140781213	2.712533904040804,-100.0,20.0	2.4125339040408043,2.4125339040408043,2.4125339040408043,2.112533904040804,2.112533904040804,2.012533904040804,1.912533904040804,1.712533904040804,1.712533904040804,1.6125339040408042,1.6125339040408042,1.8125339040408042,1.8125339040408042,1.912533904040804,1.912533904040804,1.712533904040804,1.712533904040804,1.712533904040804,1.8125339040408042,1.912533904040804,1.912533904040804	0.0975609756097561,0.14925373134328357,0.039525691699604744,0.1388888888888889,0.47619047619047616,10.0,0.18867924528301888,2.5,0.056338028169014086,0.7142857142857143,2.5,0.2631578947368421,0.2631578947368421,0.625,0.7142857142857143,0.04576659038901602,0.5714285714285714,0.8,0.32786885245901637,0.22988505747126436
chr7	140781214	140784213	0.3405974543460779,100.0,20.0	1.340597454346078,1.340597454346078,1.2405974543460778,0.8405974543460779,0.8405974543460779,0.9405974543460779,1.040597454346078,1.040597454346078,1.2405974543460778,1.2405974543460778,1.2405974543460778,1.140597454346078,0.9405974543460779,0.9405974543460779,0.5405974543460779,0.5405974543460779	0.12121212121212122,0.22727272727272727,0.10256410256410256,2.857142857142857,0.02574002574002574,0.21978021978021978,1.3333333333333333,0.2898550724637681,0.17857142857142858,0.17391304347826086,0.11834319526627218,0.5128205128205128,0.5882352941176471,0.028288543140028287,0.30303030303030304
chr7	140784214	140787211	2.7529228690513206,-35.85491655214356,8.580953352105016	2.5019384531863156,2.466083536634172,2.3226638704255977,2.3226638704255977,2.3226638704255977,2.3226638704255977,2.3226638704255977,2.3226638704255977,2.394373703529885,2.3585187869777413,2.3585187869777413,2.3585187869777413,2.394373703529885,2.5019384531863156,2.5019384531863156,2.5019384531863156,2.466083536634172,2.466083536634172,2.466083536634172,2.6095032028427463,1.7489852055913009,1.7489852055913009,1.7489852055913009,1.7489852055913009,1.7489852055913009,1.7489852055913009,1.7489852055913009,1.7489852055913009,1.7131302890391573,1.7131302890391573,1.7131302890391573,1.7131302890391573,1.7131302890391573,1.7131302890391573,1.7131302890391573,1.677275372487014,1.677275372487014,1.6414204559348704,1.6414204559348704	0.40861682629071505,0.029087977464762767,0.5047619618885304,0.5047619618885304,0.186542464176196,0.20430841314535753,0.13620560876357168,0.3064626197180363,0.8580953352105016,4.290476676052508,0.9534392613450018,0.017656282617500033,0.0942961906824727,0.9534392613450018,0.12085849791697206,0.05396826007613218,0.572063556807001,0.9534392613450018,0.024944631837514584,0.011502618434457126,0.15601733367463666,0.4767196306725009,1.4301588920175028,0.12807393062843309,2.145238338026254,4.290476676052508,0.8580953352105016,0.3064626197180363,1.7161906704210033,2.145238338026254,1.2258504788721452,0.6129252394360726,0.4290476676052508,0.7800866683731833,0.29589494317603504,2.145238338026254,0.7150794460087514,0.4290476676052508
chr7	154593967	154596966	-2.785882153611523,100.0,19.483830218502707	-1.785882153611523,-1.785882153611523,-1.8858821536115231,-1.8858821536115231,-1.8858821536115231,-1.585882153611523,-1.485882153611523,-1.485882153611523,-1.485882153611523,-1.585882153611523,-1.585882153611523,-1.485882153611523,-1.385882153611523,-1.385882153611523,-1.385882153611523,-1.485882153611523,-1.485882153611523,-1.6858821536115232,-1.385882153611523,-1.585882153611523,-1.6858821536115232,-1.6858821536115232,-1.285882153611523,-1.285882153611523,-1.285882153611523,-1.285882153611523,-1.285882153611523,-1.285882153611523,-1.285882153611523,-1.285882153611523,-1.285882153611523,-1.285882153611523,-1.285882153611523,-1.6858821536115232,-1.6858821536115232,-1.6858821536115232,-1.6858821536115232	0.13530437651737992,0.12818309354278096,0.7216233414260261,1.9483830218502707,0.05047624408938525,0.6958510792322395,1.0824350121390394,1.146107659911924,0.14017144042088278,4.870957554625677,0.14873152838551684,0.21648700242780786,0.3746890426635136,0.8118262591042794,0.1432634574889905,1.0254647483422477,0.18040583535650653,0.14221773882118763,0.21178076324459463,0.18040583535650653,0.590419097530385,0.13530437651737992,0.4428143231477888,0.7216233414260261,3.8967660437005414,0.06285106522097647,3.8967660437005414,0.8118262591042794,3.2473050364171177,9.741915109251353,2.4354787773128383,0.31940705276233944,0.1094597203286669,0.34792553961611977,0.2405411138086754,0.6494610072834236
