chr3	49352623	49352956	-0.2513	0.007936507936507936	0.028853914447134785
chr3	49352956	49353290	-0.0754	0.06349206349206349	0.12668881506090807
chr3	49353290	49353624	0.2001	0.007936507936507936	0.028853914447134785
chr3	49353624	49353957	0.2857	0.007936507936507936	0.028853914447134785
chr3	49353957	49354290	0.4879	0.007936507936507936	0.028853914447134785
chr3	49354290	49354623	0.2239	0.015873015873015872	0.04758207630878438
chr3	49354623	49354956	0.3004	0.007936507936507936	0.028853914447134785
chr3	49354956	49355289	0.0951	0.06349206349206349	0.12668881506090807
chr3	49355289	49355622	-0.2796	0.007936507936507936	0.028853914447134785
chr3	49364623	49364932	-0.0135	0.9126984126984127	0.9526706059552774
chr3	49364932	49365242	-0.0907	0.6666666666666666	0.77088948787062
chr3	49365242	49365551	-0.0288	0.8412698412698413	0.9000118750742193
chr3	49365551	49365860	-0.0892	0.6666666666666666	0.77088948787062
chr3	49365860	49366169	-0.0962	0.8650793650793651	0.9118404118404118
chr3	49361623	49361956	-0.1447	0.007936507936507936	0.028853914447134785
chr3	49361956	49362290	-0.0497	0.18253968253968253	0.28476190476190477
chr3	49362290	49362624	-0.0995	0.047619047619047616	0.10214285714285713
chr3	49362624	49362957	-0.1739	0.007936507936507936	0.028853914447134785
chr3	49362957	49363290	-0.1086	0.023809523809523808	0.05836734693877551
chr3	49363290	49363623	-0.1028	0.007936507936507936	0.028853914447134785
chr3	49363623	49363956	-0.1308	0.007936507936507936	0.028853914447134785
chr3	49363956	49364289	-0.1343	0.007936507936507936	0.028853914447134785
chr3	49364289	49364622	-0.1065	0.007936507936507936	0.028853914447134785
chr3	49358623	49358956	-0.0481	0.007936507936507936	0.028853914447134785
chr3	49358956	49359290	-0.0173	0.007936507936507936	0.028853914447134785
chr3	49359290	49359624	-0.1787	0.007936507936507936	0.028853914447134785
chr3	49359624	49359957	-0.138	0.007936507936507936	0.028853914447134785
chr3	49359957	49360290	-0.1216	0.007936507936507936	0.028853914447134785
chr3	49360290	49360623	-0.076	0.007936507936507936	0.028853914447134785
chr3	49360623	49360956	-0.0927	0.007936507936507936	0.028853914447134785
chr3	49360956	49361289	-0.1189	0.007936507936507936	0.028853914447134785
chr3	49361289	49361622	-0.1115	0.007936507936507936	0.028853914447134785
chr3	49355623	49355956	-0.0371	0.753968253968254	0.8272439410546827
chr3	49355956	49356290	-0.0685	0.10317460317460317	0.18675909182238296
chr3	49356290	49356624	0.1124	0.48412698412698413	0.60375138427464
chr3	49356624	49356957	-0.0594	0.38095238095238093	0.4967433782023447
chr3	49356957	49357290	-0.3481	0.007936507936507936	0.028853914447134785
chr3	49357290	49357623	-0.1475	0.007936507936507936	0.028853914447134785
chr3	49357623	49357956	0.0207	1.0	1.0
chr3	49357956	49358289	0.0155	1.0	1.0
chr3	49358289	49358622	0.004	1.0	1.0
chr5	58382389	58382722	-0.4029	NaN	NaN
chr5	58382722	58383056	-0.3218	NaN	NaN
chr5	58383390	58383723	-0.4712	NaN	NaN
chr5	58383723	58384056	-0.38	NaN	NaN
chr5	58384056	58384389	-0.2458	NaN	NaN
chr5	58384389	58384722	-0.2504	NaN	NaN
chr5	58384722	58385055	-0.1536	NaN	NaN
chr5	58385055	58385388	-0.3857	NaN	NaN
chr5	58385389	58385722	-0.1455	NaN	NaN
chr5	58385722	58386056	-0.105	NaN	NaN
