chr3	49352623	49352956	0.0114	0.2222222222222222	0.8954668954668954
chr3	49352956	49353290	0.0123	0.2857142857142857	0.9137264577679085
chr3	49353290	49353624	0.0079	0.48412698412698413	0.9494529203267067
chr3	49353624	49353957	-0.0392	0.38095238095238093	0.9137264577679085
chr3	49353957	49354290	-0.028	0.5952380952380952	0.9834170089761143
chr3	49354290	49354623	-0.0183	0.5793650793650794	0.9834170089761143
chr3	49354623	49354956	0.0055	0.8492063492063492	0.998963069314828
chr3	49354956	49355289	0.0098	0.46825396825396826	0.9365079365079365
chr3	49355289	49355622	0.0136	0.3253968253968254	0.9137264577679085
chr3	49364623	49364932	0.0387	0.5158730158730159	0.9738911140780301
chr3	49364932	49365242	0.0201	0.4603174603174603	0.9365079365079365
chr3	49365242	49365551	-0.0049	0.9523809523809523	0.998963069314828
chr3	49365551	49365860	0.0219	0.40476190476190477	0.9137264577679085
chr3	49365860	49366169	0.0154	0.24603174603174602	0.8954668954668954
chr3	49361623	49361956	-0.0109	0.3333333333333333	0.9137264577679085
chr3	49361956	49362290	0.0186	0.2857142857142857	0.9137264577679085
chr3	49362290	49362624	-0.0007	0.9761904761904762	0.998963069314828
chr3	49362624	49362957	-0.015	0.21428571428571427	0.8833819241982506
chr3	49362957	49363290	0.0139	0.23015873015873015	0.8954668954668954
chr3	49363290	49363623	0.0296	0.18253968253968253	0.8833819241982506
chr3	49363623	49363956	0.0252	0.1984126984126984	0.8833819241982506
chr3	49363956	49364289	0.0304	0.09523809523809523	0.8015873015873015
chr3	49364289	49364622	0.0196	0.05555555555555555	0.7013888888888888
chr3	49358623	49358956	-0.0029	0.5	0.9711538461538461
chr3	49358956	49359290	-0.0046	0.5079365079365079	0.9725419393665838
chr3	49359290	49359624	0.008	0.30952380952380953	0.9137264577679085
chr3	49359624	49359957	0.0101	0.30158730158730157	0.9137264577679085
chr3	49359957	49360290	0.0086	0.3492063492063492	0.9137264577679085
chr3	49360290	49360623	0.0087	0.38095238095238093	0.9137264577679085
chr3	49360623	49360956	0.0081	0.3492063492063492	0.9137264577679085
chr3	49360956	49361289	0.0054	0.3333333333333333	0.9137264577679085
chr3	49361289	49361622	0.0073	0.31746031746031744	0.9137264577679085
chr3	49355623	49355956	0.0466	0.05555555555555555	0.7013888888888888
chr3	49355956	49356290	0.0437	0.015873015873015872	0.5658263305322129
chr3	49356290	49356624	0.1109	0.06349206349206349	0.7544351073762838
chr3	49356624	49356957	0.0675	0.023809523809523808	0.5658263305322129
chr3	49356957	49357290	0.2181	0.03968253968253968	0.6412698412698412
chr3	49357290	49357623	0.197	0.2857142857142857	0.9137264577679085
chr3	49357623	49357956	0.1931	0.46825396825396826	0.9365079365079365
chr3	49357956	49358289	0.1969	0.5	0.9711538461538461
chr3	49358289	49358622	0.196	0.3888888888888889	0.9137264577679085
chr5	58382389	58382722	-0.0177	NaN	NaN
chr5	58382722	58383056	-0.007	NaN	NaN
chr5	58383390	58383723	-0.0106	NaN	NaN
chr5	58383723	58384056	-0.0148	NaN	NaN
